order_id,customer_id,order_date,total_amount,region_id,channel_id,order_item_id,product_id,quantity,price_x,total_price,product_name,price_y,supplier_id,category_id
2874,37,2024-11-16,4794.01,5,2,11440,683,5,479.49,2397.45,Organic Turmeric,101.5,6,
2875,2422,2024-08-20,4819.65,6,3,9472,907,3,1743.89,5231.67,Tomato Pickle,127.65,83,
2876,1167,2024-12-01,3486.12,2,1,1889,319,2,1644.92,3289.84,Perfume,323.54,5,
2876,1167,2024-12-01,3486.12,2,1,5764,702,5,629.55,3147.75,Ice Cream,235.62,30,
2877,524,2025-01-17,2153.73,5,4,8475,594,4,1310.16,5240.64,Energy Mix,432.49,46,
2877,524,2025-01-17,2153.73,5,4,9094,518,1,1703.56,1703.56,Butter Ghee,85.76,82,
2877,524,2025-01-17,2153.73,5,4,9103,72,2,1291.48,2582.96,Muskmelon,244.87,64,
2877,524,2025-01-17,2153.73,5,4,10380,421,4,452.01,1808.04,Hand Gloves,445.02,86,
2878,2169,2025-05-24,6703.02,5,1,5036,320,2,151.87,303.74,Pacifier,198.06,95,
2878,2169,2025-05-24,6703.02,5,1,5117,217,2,193.02,386.04,All-Purpose Cleaner,218.43,33,
2878,2169,2025-05-24,6703.02,5,1,11214,120,4,1547.04,6188.16,Ready Curry,478.96,93,
2879,2880,2024-10-23,8826.89,3,4,1512,610,3,501.51,1504.53,Masala Milk Mix,427.14,86,
2879,2880,2024-10-23,8826.89,3,4,2492,98,2,927.48,1854.96,Date Chutney,173.6,37,
2879,2880,2024-10-23,8826.89,3,4,4037,188,1,228.77,228.77,Holi Colors,489.44,45,
2879,2880,2024-10-23,8826.89,3,4,8622,656,4,1736.01,6944.04,Kulcha,209.5,53,
2880,2471,2025-07-18,537.81,1,4,1568,528,1,1162.43,1162.43,Giloy Tablets,273.0,21,
2880,2471,2025-07-18,537.81,1,4,7463,422,3,1578.83,4736.49,Ready Dosa Batter,456.46,38,
2880,2471,2025-07-18,537.81,1,4,11614,725,2,1410.48,2820.96,Christmas Plum Cake,477.03,20,
2881,1846,2025-02-09,4912.72,6,4,1487,585,4,465.27,1861.08,Frozen Paratha,118.47,99,
2881,1846,2025-02-09,4912.72,6,4,1931,692,1,727.32,727.32,Rakhi,486.04,71,
2881,1846,2025-02-09,4912.72,6,4,7711,266,1,1545.76,1545.76,Garam Masala,161.97,85,
2881,1846,2025-02-09,4912.72,6,4,9203,59,5,757.34,3786.7000000000003,Bath Tub,47.01,5,
2881,1846,2025-02-09,4912.72,6,4,11331,539,2,1654.77,3309.54,Corn,376.79,95,
2882,389,2025-01-18,5280.35,4,3,1895,965,5,807.13,4035.65,Coconut Chutney Mix,121.05,23,
2883,1097,2025-04-28,3699.68,2,2,7583,664,3,271.11,813.33,Muesli,137.27,52,
2883,1097,2025-04-28,3699.68,2,2,8441,960,1,1397.14,1397.14,Honey,489.72,96,
2883,1097,2025-04-28,3699.68,2,2,11753,404,5,1177.13,5885.650000000001,Shortbread,192.88,63,
2884,2023,2025-07-12,8292.5,3,2,1119,207,3,667.72,2003.16,Frozen Naan,306.2,66,
2884,2023,2025-07-12,8292.5,3,2,1291,270,4,442.81,1771.24,Sesame Cold Pressed,445.37,19,
2884,2023,2025-07-12,8292.5,3,2,2371,79,4,1947.12,7788.48,Focaccia,352.59,44,
2884,2023,2025-07-12,8292.5,3,2,7436,671,5,1689.7,8448.5,Apricot,226.11,67,
2885,351,2024-11-30,660.57,5,1,2398,730,3,1901.09,5703.2699999999995,Antiseptic Cream,69.62,2,
2885,351,2024-11-30,660.57,5,1,3155,178,3,1479.19,4437.57,Nebulizer,456.87,51,
2885,351,2024-11-30,660.57,5,1,3414,714,5,670.46,3352.3,Lemon Soda,457.18,15,
2885,351,2024-11-30,660.57,5,1,3946,349,2,939.62,1879.24,Muffin Mix,425.66,93,
2886,686,2025-05-17,2703.03,1,4,3171,135,4,1139.88,4559.52,Ice Tea,285.6,28,
2887,846,2025-05-03,5689.53,2,1,1696,742,1,1994.64,1994.64,Carrot,403.82,60,
2888,2150,2024-11-26,6278.98,6,3,6992,96,2,814.05,1628.1,Brass Diya,432.63,72,
2888,2150,2024-11-26,6278.98,6,3,8494,655,5,1697.59,8487.949999999999,Cough Syrup,307.41,97,
2888,2150,2024-11-26,6278.98,6,3,8568,534,1,1626.67,1626.67,Blended Oil,378.77,74,
2889,369,2025-04-14,7774.51,2,3,3057,958,3,606.8,1820.3999999999999,Cat Treats,299.58,97,
2889,369,2025-04-14,7774.51,2,3,8656,502,3,1384.45,4153.35,Decorative Kalash,186.58,11,
2889,369,2025-04-14,7774.51,2,3,9044,80,3,907.54,2722.62,Trail Mix,239.17,27,
2890,1830,2025-07-07,1847.83,6,1,4474,40,4,1485.38,5941.52,Baby Cereal,330.83,6,
2890,1830,2025-07-07,1847.83,6,1,5653,844,3,467.08,1401.24,Grater,395.89,9,
2890,1830,2025-07-07,1847.83,6,1,5874,47,4,1453.59,5814.36,Cleaning Cloth,275.8,55,
2890,1830,2025-07-07,1847.83,6,1,7047,696,3,933.5,2800.5,Scrubber,274.32,16,
2891,687,2025-07-23,4532.37,1,4,3865,295,5,368.01,1840.05,Beetroot,419.2,28,
2891,687,2025-07-23,4532.37,1,4,10423,929,5,1765.17,8825.85,Pet Supplements,176.78,13,
2892,1437,2025-03-19,7801.47,2,3,4570,429,5,904.57,4522.85,Bay Leaf,164.88,6,
2893,304,2025-03-21,6148.22,3,1,105,704,3,1015.4,3046.2,Mutton Seekh Kebab,251.4,8,
2893,304,2025-03-21,6148.22,3,1,4641,613,5,1341.28,6706.4,Baby Spoon,210.08,8,
2893,304,2025-03-21,6148.22,3,1,8871,513,5,507.92,2539.6,Sacred Thread,225.11,25,
2894,2301,2024-09-04,5697.11,1,2,6643,869,4,1299.97,5199.88,Pain Relief Balm,231.58,27,
2895,2204,2025-01-17,3747.18,4,4,11476,488,1,101.73,101.73,Correction Pen,199.33,36,
2896,2818,2024-11-23,9257.06,5,1,1542,453,3,463.84,1391.52,Herbal Drink,373.35,69,
2896,2818,2024-11-23,9257.06,5,1,2742,301,2,1444.9,2889.8,Roasted Makhana,80.29,43,
2896,2818,2024-11-23,9257.06,5,1,10245,520,5,523.06,2615.2999999999997,Crab,188.66,60,
2897,1038,2024-12-18,6706.54,4,4,1992,692,4,752.91,3011.64,Rakhi,486.04,71,
2897,1038,2024-12-18,6706.54,4,4,6273,371,4,1197.23,4788.92,Rice Cooker,236.31,28,
2897,1038,2024-12-18,6706.54,4,4,11082,877,1,376.47,376.47,Jeera Soda,454.32,22,
2898,2506,2024-09-28,761.41,4,2,7179,580,4,1756.92,7027.68,Mustard Oil,146.78,93,
2898,2506,2024-09-28,761.41,4,2,9054,666,2,462.97,925.94,Duck Eggs,343.32,2,
2899,630,2024-08-06,7898.29,2,4,730,563,1,659.33,659.33,Coca Cola,470.22,79,
2899,630,2024-08-06,7898.29,2,4,1217,865,4,1144.07,4576.28,Diwali Sweets,431.11,72,
2899,630,2024-08-06,7898.29,2,4,2176,777,5,603.69,3018.4500000000003,Baby Carrier,109.4,55,
2899,630,2024-08-06,7898.29,2,4,5546,541,5,628.52,3142.6,Soan Papdi,384.44,23,
2899,630,2024-08-06,7898.29,2,4,11998,272,5,1974.47,9872.35,Chana Dal,460.95,10,
2900,980,2024-08-16,5824.45,4,1,4506,31,1,1866.61,1866.61,Cham Cham,126.99,70,
2902,411,2025-02-27,9823.9,6,3,403,902,5,250.7,1253.5,Bread Loaf,433.1,16,
2902,411,2025-02-27,9823.9,6,3,2924,160,2,1945.98,3891.96,Chicken Nuggets,238.21,60,
2902,411,2025-02-27,9823.9,6,3,3764,888,1,1615.25,1615.25,Instant Biryani,384.29,27,
2902,411,2025-02-27,9823.9,6,3,10176,11,2,227.76,455.52,Digestive Drink Mix,342.38,53,
2904,1302,2025-02-07,3944.48,6,1,905,659,5,1497.73,7488.65,Organic Butter,41.83,36,
2904,1302,2025-02-07,3944.48,6,1,7629,969,1,1732.89,1732.89,BP Monitor,218.74,11,
2904,1302,2025-02-07,3944.48,6,1,10071,967,3,768.51,2305.5299999999997,Kaju Katli,208.44,88,
2905,2667,2025-01-10,897.0,4,3,454,211,5,1260.13,6300.650000000001,Dog Chew,192.18,82,
2905,2667,2025-01-10,897.0,4,3,541,250,4,1197.49,4789.96,Organic Mango,133.99,48,
2905,2667,2025-01-10,897.0,4,3,4783,780,5,1189.62,5948.099999999999,Sweet Potato Chips,42.69,68,
2905,2667,2025-01-10,897.0,4,3,8368,860,3,1378.86,4136.58,Dettol,199.72,65,
2908,2585,2025-02-19,7795.39,3,3,514,634,3,810.76,2432.2799999999997,Turmeric Stick,28.79,97,
2908,2585,2025-02-19,7795.39,3,3,6472,185,1,1564.4,1564.4,Mocktail Syrup,99.36,52,
2909,1177,2025-05-27,833.11,6,2,3899,789,4,869.52,3478.08,Pet Carrier,29.63,39,
2909,1177,2025-05-27,833.11,6,2,5489,70,1,1844.01,1844.01,Deodorant,50.53,35,
2911,2091,2024-08-18,4803.51,5,3,3631,220,1,434.64,434.64,Turkey Slices,229.05,81,
2911,2091,2024-08-18,4803.51,5,3,10405,670,3,854.84,2564.52,Almond Oil,190.67,12,
2911,2091,2024-08-18,4803.51,5,3,11360,929,3,671.83,2015.4900000000002,Pet Supplements,176.78,13,
2912,245,2025-02-01,708.48,4,2,1345,199,3,213.25,639.75,Sindoor,418.23,8,
2912,245,2025-02-01,708.48,4,2,5929,50,5,1296.57,6482.849999999999,Instant Coffee,373.98,41,
2912,245,2025-02-01,708.48,4,2,8646,965,3,998.08,2994.2400000000002,Coconut Chutney Mix,121.05,23,
2912,245,2025-02-01,708.48,4,2,10566,88,3,425.42,1276.26,Malai,50.74,18,
2914,1143,2025-02-17,6853.5,4,4,1809,426,3,1464.17,4392.51,Towel,333.51,65,
2915,1067,2024-08-07,3892.36,2,2,5975,770,2,1126.06,2252.12,Scrub Pad,297.1,59,
2916,1963,2024-09-18,7597.05,6,3,2415,119,4,1891.74,7566.96,South Indian Pickle,18.95,35,
2917,887,2025-02-05,1049.55,3,3,3006,160,2,1608.3,3216.6,Chicken Nuggets,238.21,60,
2917,887,2025-02-05,1049.55,3,3,5041,357,3,1027.66,3082.9800000000005,Tea Masala,49.15,98,
2917,887,2025-02-05,1049.55,3,3,9584,651,2,1990.58,3981.16,Oreo Shake,219.11,56,
2918,2726,2024-10-07,3477.15,1,3,8386,24,2,1867.94,3735.88,Rice Flour,202.37,51,
2919,2348,2025-04-17,6478.49,3,3,5011,914,3,1493.2,4479.6,Buffalo Ghee,209.76,24,
2920,376,2024-11-14,6090.99,5,1,3471,929,1,1583.62,1583.62,Pet Supplements,176.78,13,
2921,987,2025-01-18,3282.38,2,4,2145,824,2,1659.65,3319.3,Kite,216.04,65,
2921,987,2025-01-18,3282.38,2,4,10444,198,5,847.73,4238.65,Iron Tablets,40.9,59,
2922,1670,2024-08-27,5953.74,1,3,1467,712,3,450.19,1350.57,Pizza Base,85.39,68,
2922,1670,2024-08-27,5953.74,1,3,4983,134,2,1283.81,2567.62,Tea Masala,208.15,78,
2923,2700,2025-04-07,9196.25,4,2,6589,891,4,892.1,3568.4,Scrub Pad,473.43,39,
2924,2653,2025-07-05,6820.12,1,4,1631,453,4,294.22,1176.88,Herbal Drink,373.35,69,
2924,2653,2025-07-05,6820.12,1,4,2458,978,1,1341.96,1341.96,Pear,309.39,24,
2924,2653,2025-07-05,6820.12,1,4,4761,316,4,103.66,414.64,Cashews,417.89,3,
2924,2653,2025-07-05,6820.12,1,4,5262,699,1,1944.45,1944.45,Tiffin Box,94.81,48,
2924,2653,2025-07-05,6820.12,1,4,8780,389,1,1387.99,1387.99,Instant Kheer,273.83,85,
2925,1307,2025-02-06,3850.9,5,4,11816,926,2,377.81,755.62,Camphor,116.79,45,
2926,1464,2025-05-17,7893.94,3,4,10244,403,3,1967.06,5901.18,Pickle in Vinegar,318.89,66,
2927,2878,2024-09-16,7397.89,2,3,8231,29,1,1075.65,1075.65,Plum Cake,367.7,18,
2928,805,2024-11-10,6559.61,5,2,7448,592,2,1526.76,3053.52,Mango Pickle,332.06,19,
2928,805,2024-11-10,6559.61,5,2,8843,869,1,1071.29,1071.29,Pain Relief Balm,231.58,27,
2929,2486,2024-10-31,8682.75,6,4,3348,634,4,1959.05,7836.2,Turmeric Stick,28.79,97,
2929,2486,2024-10-31,8682.75,6,4,3483,615,1,972.4,972.4,Peanuts,132.18,18,
2929,2486,2024-10-31,8682.75,6,4,10089,863,1,1707.06,1707.06,Hand Blender,405.64,60,
2929,2486,2024-10-31,8682.75,6,4,11039,409,3,478.32,1434.96,Cheese Cubes,474.37,28,
2930,2344,2025-06-28,3337.3,4,3,7409,754,1,1731.3,1731.3,Mutton Curry Cut,241.55,92,
2931,530,2024-10-22,9284.22,6,2,4164,235,5,245.28,1226.4,Quinoa Snacks,444.0,78,
2931,530,2024-10-22,9284.22,6,2,8889,439,2,332.5,665.0,Masala Peanuts,310.17,86,
2932,2975,2025-01-11,7607.87,5,4,2439,867,2,765.69,1531.38,Mint,167.66,40,
2932,2975,2025-01-11,7607.87,5,4,7807,435,3,1381.05,4143.15,Bulb,256.09,69,
2932,2975,2025-01-11,7607.87,5,4,9586,312,3,235.24,705.72,Halwa,302.0,38,
2934,1955,2024-08-27,9905.73,2,3,9525,398,4,510.72,2042.88,Chicken Masala,150.78,20,
2934,1955,2024-08-27,9905.73,2,3,11319,664,2,1883.96,3767.92,Muesli,137.27,52,
2935,1487,2024-10-30,3641.01,4,1,1088,570,2,1266.65,2533.3,Custard Apple,368.99,96,
2936,470,2025-02-14,5244.79,5,3,10522,419,3,774.63,2323.89,Changing Mat,256.65,14,
2937,2346,2025-02-26,3114.08,3,2,4429,313,4,1215.75,4863.0,Cat Toy,388.44,22,
2937,2346,2025-02-26,3114.08,3,2,5844,361,1,394.82,394.82,Window Wiper,246.62,56,
2937,2346,2025-02-26,3114.08,3,2,7769,365,1,1505.29,1505.29,Instant Kheer,81.21,83,
2938,1782,2024-11-25,9501.78,5,2,6366,244,4,212.92,851.68,ORS Powder,306.01,52,
2939,1467,2024-11-13,3796.77,5,1,3064,370,3,774.69,2324.07,Frozen Paratha,335.99,33,
2939,1467,2024-11-13,3796.77,5,1,10780,886,3,1152.88,3458.6400000000003,Baby Detergent,247.38,76,
2940,1829,2024-11-06,8021.58,3,3,6011,121,1,479.72,479.72,Cow Milk,98.93,52,
2941,1081,2024-09-03,8944.47,4,1,2452,258,2,492.22,984.44,Instant Upma,246.91,8,
2941,1081,2024-09-03,8944.47,4,1,8027,783,2,1626.31,3252.62,Fish Oil,188.61,28,
2941,1081,2024-09-03,8944.47,4,1,8310,192,5,1139.07,5695.349999999999,Ready Rice,10.98,11,
2942,314,2025-06-22,6639.25,4,1,426,476,2,503.61,1007.22,Safety Pins,179.96,57,
2942,314,2025-06-22,6639.25,4,1,5555,20,1,387.97,387.97,Jeera Soda,82.69,1,
2943,1927,2025-06-12,9774.13,6,4,2245,583,3,296.31,888.9300000000001,Scissors,409.85,60,
2943,1927,2025-06-12,9774.13,6,4,3933,281,2,485.91,971.82,Til Laddu,485.78,41,
2943,1927,2025-06-12,9774.13,6,4,7149,259,4,594.38,2377.52,Cranberry,90.65,20,
2943,1927,2025-06-12,9774.13,6,4,10785,568,5,547.24,2736.2,Organic Mango,87.25,49,
2944,1812,2025-04-14,1975.32,3,4,1748,156,4,1842.5,7370.0,Glue,234.16,73,
2944,1812,2025-04-14,1975.32,3,4,5943,630,3,1575.88,4727.64,Safety Pins,86.69,13,
2945,269,2025-04-09,8543.05,2,1,5961,4,3,1316.1,3948.2999999999997,Frozen Roti,456.51,37,
2946,295,2025-03-21,8957.9,1,1,3185,371,4,1071.36,4285.44,Rice Cooker,236.31,28,
2946,295,2025-03-21,8957.9,1,1,3803,899,2,1459.38,2918.76,Ricotta,30.63,30,
2947,173,2024-08-08,2715.83,2,2,1445,48,4,803.13,3212.52,Christmas Stockings,403.88,79,
2947,173,2024-08-08,2715.83,2,2,6667,284,5,1020.82,5104.1,Dog Harness,269.6,45,
2948,989,2024-09-19,1649.74,6,3,609,699,5,352.18,1760.9,Tiffin Box,94.81,48,
2948,989,2024-09-19,1649.74,6,3,1026,535,4,113.25,453.0,Rose Milk,164.97,86,
2948,989,2024-09-19,1649.74,6,3,1612,70,2,998.58,1997.16,Deodorant,50.53,35,
2948,989,2024-09-19,1649.74,6,3,4723,250,5,1344.38,6721.900000000001,Organic Mango,133.99,48,
2949,2219,2024-08-24,5559.28,6,3,5586,342,5,234.89,1174.4499999999998,Lemon Squeezer,433.2,16,
2949,2219,2024-08-24,5559.28,6,3,11307,535,1,1645.01,1645.01,Rose Milk,164.97,86,
2950,2761,2025-04-01,2079.59,4,3,1084,532,1,1953.25,1953.25,Folder,498.79,20,
2950,2761,2025-04-01,2079.59,4,3,9887,77,4,446.61,1786.44,Curd,22.31,77,
2950,2761,2025-04-01,2079.59,4,3,10012,624,5,601.79,3008.95,Flax Seeds,134.27,91,
2952,2389,2024-10-17,8383.57,4,3,2830,161,2,1325.86,2651.72,Mango Chutney,91.88,86,
2952,2389,2024-10-17,8383.57,4,3,11006,481,5,1963.98,9819.9,Fruit Juices,450.13,63,
2954,1212,2025-04-22,3865.5,6,2,3491,774,5,796.89,3984.45,Cluster Beans,353.79,65,
2954,1212,2025-04-22,3865.5,6,2,7793,510,2,653.15,1306.3,Battery,59.94,89,
2954,1212,2025-04-22,3865.5,6,2,10818,782,2,1182.96,2365.92,Upma Mix,434.19,32,
2954,1212,2025-04-22,3865.5,6,2,11127,267,5,428.45,2142.25,Dhoop,76.9,56,
2956,768,2024-12-28,1028.03,3,1,8005,340,2,1813.72,3627.44,Frozen Fruits,270.32,7,
2957,93,2024-10-29,618.65,4,3,6372,675,4,1930.7,7722.8,Label Stickers,131.68,9,
2958,1658,2024-12-06,4886.9,4,2,6771,134,5,435.5,2177.5,Tea Masala,208.15,78,
2959,2384,2025-02-27,1602.99,3,3,2335,266,5,381.47,1907.3500000000001,Garam Masala,161.97,85,
2959,2384,2025-02-27,1602.99,3,3,8226,439,4,950.13,3800.52,Masala Peanuts,310.17,86,
2961,2281,2025-04-12,6278.51,1,4,2034,691,4,1004.85,4019.4,Wet Wipes,232.65,18,
2961,2281,2025-04-12,6278.51,1,4,2256,83,4,388.63,1554.52,Pastry,384.58,30,
2961,2281,2025-04-12,6278.51,1,4,6118,613,2,1494.64,2989.28,Baby Spoon,210.08,8,
2961,2281,2025-04-12,6278.51,1,4,8686,591,5,576.05,2880.25,Ricotta,142.98,96,
2962,1048,2024-08-30,2210.68,4,2,55,730,3,523.92,1571.7599999999998,Antiseptic Cream,69.62,2,
2962,1048,2024-08-30,2210.68,4,2,3002,423,3,1396.23,4188.6900000000005,Bucket,49.08,17,
2963,21,2025-01-09,4923.61,3,3,4819,11,4,1360.65,5442.6,Digestive Drink Mix,342.38,53,
2964,2213,2025-01-30,2413.16,2,1,8857,38,2,1732.57,3465.14,Bird Cage,385.21,25,
2964,2213,2025-01-30,2413.16,2,1,11690,93,5,1216.21,6081.05,Christmas Wreath,409.19,23,
2964,2213,2025-01-30,2413.16,2,1,11839,420,4,788.49,3153.96,Peanuts,44.91,94,
2965,2487,2025-05-14,9821.55,5,4,9276,215,2,1698.73,3397.46,Frozen Cheese,235.62,9,
2967,459,2025-06-30,4991.72,4,4,2149,398,4,646.59,2586.36,Chicken Masala,150.78,20,
2967,459,2025-06-30,4991.72,4,4,9985,29,1,339.42,339.42,Plum Cake,367.7,18,
2968,1347,2025-03-08,7817.49,3,2,8981,148,3,1182.35,3547.0499999999997,Cleaning Duster,231.7,4,
2969,1867,2024-08-07,6310.21,2,3,1460,629,5,353.18,1765.9,Chocolate Bar,455.45,91,
2969,1867,2024-08-07,6310.21,2,3,7392,610,1,1293.16,1293.16,Masala Milk Mix,427.14,86,
2969,1867,2024-08-07,6310.21,2,3,8025,236,3,357.8,1073.4,Milkmaid,488.43,91,
2969,1867,2024-08-07,6310.21,2,3,10432,415,4,1681.98,6727.92,Kesari,143.82,65,
2970,2964,2025-04-04,4268.55,6,2,414,366,1,1874.79,1874.79,Instant Biryani,54.78,47,
2970,2964,2025-04-04,4268.55,6,2,3182,801,5,1337.61,6688.049999999999,Lobia,483.96,97,
2970,2964,2025-04-04,4268.55,6,2,4686,980,5,1714.69,8573.45,Tofu Cubes,98.63,32,
2970,2964,2025-04-04,4268.55,6,2,10638,500,1,1208.51,1208.51,Tomato,451.03,81,
2972,2654,2025-02-26,502.7,1,1,2519,119,5,1319.63,6598.150000000001,South Indian Pickle,18.95,35,
2974,2468,2025-05-18,3113.6,6,1,8034,431,2,140.41,280.82,Baby Spoon,422.41,68,
2974,2468,2025-05-18,3113.6,6,1,10518,378,5,625.14,3125.7,Til Laddu,353.8,26,
2975,2349,2025-07-15,7149.97,5,4,3164,264,4,754.98,3019.92,Green Peas,420.64,16,
2975,2349,2025-07-15,7149.97,5,4,9543,912,3,666.35,1999.0500000000002,Organic Mustard Oil,456.19,82,
2975,2349,2025-07-15,7149.97,5,4,9885,526,5,1426.73,7133.65,Dry Kiwi,47.86,80,
2976,2129,2024-11-03,4062.55,5,3,2483,59,4,573.05,2292.2,Bath Tub,47.01,5,
2977,2969,2024-11-19,5868.39,4,1,8905,102,5,576.12,2880.6,Fruit Squash,312.49,33,
2977,2969,2024-11-19,5868.39,4,1,10395,905,3,1065.52,3196.56,Black Salt,296.78,11,
2978,2314,2025-06-13,834.95,2,4,316,948,2,1887.05,3774.1,Carrot,459.0,57,
2978,2314,2025-06-13,834.95,2,4,11784,866,5,413.98,2069.9,Monster,328.72,55,
2980,2509,2024-08-24,6667.63,2,4,877,743,1,904.28,904.28,Tender Coconut,201.69,14,
2980,2509,2024-08-24,6667.63,2,4,6277,316,1,124.4,124.4,Cashews,417.89,3,
2981,581,2025-02-12,5943.56,6,3,1249,987,3,1083.07,3249.21,Pear,392.77,28,
2981,581,2025-02-12,5943.56,6,3,4818,310,2,996.66,1993.32,Low Fat Milk,384.25,21,
2981,581,2025-02-12,5943.56,6,3,6582,729,4,1608.45,6433.8,Pepsi,294.58,89,
2981,581,2025-02-12,5943.56,6,3,6608,816,4,1093.7,4374.8,Cardamom,414.22,25,
2981,581,2025-02-12,5943.56,6,3,10839,666,4,1907.81,7631.24,Duck Eggs,343.32,2,
2983,2978,2024-11-27,9075.75,6,2,1548,785,2,1448.25,2896.5,Surface Cleaner,163.98,100,
2983,2978,2024-11-27,9075.75,6,2,10581,712,4,252.72,1010.88,Pizza Base,85.39,68,
2983,2978,2024-11-27,9075.75,6,2,11672,538,3,1497.05,4491.15,Glass Cleaner,398.59,1,
2984,64,2025-07-01,3087.82,3,2,3773,642,3,1755.42,5266.26,Ready Roti,463.87,7,
2984,64,2025-07-01,3087.82,3,2,6393,50,4,962.94,3851.76,Instant Coffee,373.98,41,
2985,953,2024-10-12,5325.31,4,4,850,513,2,182.9,365.8,Sacred Thread,225.11,25,
2985,953,2024-10-12,5325.31,4,4,6709,767,4,1122.81,4491.24,Frozen Cutlets,469.67,98,
2985,953,2024-10-12,5325.31,4,4,7854,634,4,1084.69,4338.76,Turmeric Stick,28.79,97,
2986,1235,2025-04-09,3108.41,6,2,6798,734,4,1608.15,6432.6,Pooja Garland,164.51,10,
2986,1235,2025-04-09,3108.41,6,2,7162,659,5,1482.16,7410.8,Organic Butter,41.83,36,
2986,1235,2025-04-09,3108.41,6,2,9443,63,2,1971.34,3942.68,Dates,132.77,80,
2986,1235,2025-04-09,3108.41,6,2,11680,245,3,1371.04,4113.12,Festival Garland,121.83,68,
2987,1124,2025-07-23,7727.79,2,2,4961,20,5,481.79,2408.9500000000003,Jeera Soda,82.69,1,
2988,2291,2024-10-02,8893.98,4,4,8837,752,2,1855.83,3711.66,Holi Colors,76.47,2,
2988,2291,2024-10-02,8893.98,4,4,11809,330,4,1322.24,5288.96,Cheddar,293.35,71,
2990,2729,2025-04-14,4261.29,4,3,8131,780,5,1100.22,5501.1,Sweet Potato Chips,42.69,68,
2990,2729,2025-04-14,4261.29,4,3,8734,502,3,427.98,1283.94,Decorative Kalash,186.58,11,
2991,489,2024-09-14,7187.94,1,1,5935,380,3,836.37,2509.11,Phenyl,101.19,33,
2991,489,2024-09-14,7187.94,1,1,6916,170,2,1418.41,2836.82,Ladoo,96.17,39,
2992,14,2025-02-22,6614.37,6,4,3088,322,4,255.79,1023.16,Lavash,132.29,65,
2992,14,2025-02-22,6614.37,6,4,3217,137,1,1316.31,1316.31,South Indian Pickle,147.02,60,
2994,2044,2024-08-10,8664.21,6,1,9730,595,1,427.43,427.43,Radish,444.88,76,
2995,2475,2025-03-18,8818.11,5,4,1103,132,2,1621.69,3243.38,Chikki,162.05,96,
2995,2475,2025-03-18,8818.11,5,4,6163,512,4,731.36,2925.44,Ghee,278.97,97,
2995,2475,2025-03-18,8818.11,5,4,7177,118,3,1733.56,5200.68,Towel,115.88,10,
2995,2475,2025-03-18,8818.11,5,4,8850,242,3,791.95,2375.8500000000004,All Out,232.25,83,
2995,2475,2025-03-18,8818.11,5,4,9599,62,3,1007.36,3022.08,Holi Pichkari,139.25,16,
2995,2475,2025-03-18,8818.11,5,4,11244,64,1,548.51,548.51,Frozen Cutlets,124.35,56,
2996,2640,2025-02-16,1869.2,2,1,6587,875,2,466.41,932.82,Milkshake,381.59,85,
2996,2640,2025-02-16,1869.2,2,1,6616,816,5,364.99,1824.95,Cardamom,414.22,25,
2998,584,2025-05-31,1286.65,2,4,5345,328,4,839.89,3359.56,Disinfectant Spray,43.76,48,
2998,584,2025-05-31,1286.65,2,4,8158,780,2,1749.09,3498.18,Sweet Potato Chips,42.69,68,
2999,1749,2025-01-02,4116.7,2,3,626,797,2,412.82,825.64,Pooja Box,379.37,89,
2999,1749,2025-01-02,4116.7,2,3,9400,958,5,1471.69,7358.450000000001,Cat Treats,299.58,97,
3000,1703,2025-06-12,8313.45,2,1,821,996,1,1024.86,1024.86,Glass Cleaner,319.29,77,
3000,1703,2025-06-12,8313.45,2,1,1752,385,4,1883.19,7532.76,Nimbu Pani Mix,387.67,67,
3000,1703,2025-06-12,8313.45,2,1,2403,987,3,1488.73,4466.1900000000005,Pear,392.77,28,
3000,1703,2025-06-12,8313.45,2,1,5748,21,1,1199.11,1199.11,Kajal,305.26,18,
3001,2121,2025-03-22,1108.43,5,2,2460,278,4,169.32,677.28,Chutney,424.42,71,
3001,2121,2025-03-22,1108.43,5,2,4104,430,4,1655.07,6620.28,Bhakarwadi,320.79,35,
3001,2121,2025-03-22,1108.43,5,2,6007,258,4,699.16,2796.64,Instant Upma,246.91,8,
3001,2121,2025-03-22,1108.43,5,2,10344,564,2,1455.62,2911.24,Frozen Lasagna,284.54,56,
3002,280,2025-07-12,8767.25,4,4,2892,316,3,1108.49,3325.4700000000003,Cashews,417.89,3,
3002,280,2025-07-12,8767.25,4,4,4451,877,5,1204.04,6020.2,Jeera Soda,454.32,22,
3002,280,2025-07-12,8767.25,4,4,7430,363,4,1802.12,7208.48,Raksha Bandhan Sweets,310.94,12,
3004,1845,2025-01-07,2530.28,4,3,5558,930,4,414.78,1659.12,Rice Bran Oil,224.14,49,
3004,1845,2025-01-07,2530.28,4,3,7323,917,4,1138.79,4555.16,Dog Chain,469.57,89,
3004,1845,2025-01-07,2530.28,4,3,8754,820,4,1461.18,5844.72,Omelette Mix,403.37,15,
3004,1845,2025-01-07,2530.28,4,3,9209,583,5,1424.26,7121.3,Scissors,409.85,60,
3005,1072,2024-08-30,5941.92,3,2,1985,465,2,1008.67,2017.34,Antiseptic Cream,365.98,91,
3005,1072,2024-08-30,5941.92,3,2,8014,824,5,1996.95,9984.75,Kite,216.04,65,
