category_id,category_name,description,product_id,product_name,price,supplier_id
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3003,Mint,47.31,27
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3022,Broccoli,128.13,98
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3025,Bitter Gourd,414.78,342
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3042,Mushroom,495.63,190
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3046,Lettuce,396.06,135
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3050,Garlic,209.66,298
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3075,Ridge Gourd,273.89,60
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3139,Onion,123.13,295
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3156,Pumpkin,190.14,304
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3189,Cabbage,482.45,397
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3194,Beetroot,378.37,133
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3196,Green Chili,291.35,251
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3205,Drumstick,273.53,396
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3214,Carrot,468.16,366
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3234,Potato,218.8,70
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3296,Curry Leaves,414.08,16
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3423,Sweet Potato,350.1,242
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3430,French Beans,159.57,236
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3514,Fenugreek,494.23,190
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3542,Raw Banana,380.67,372
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3569,Brinjal,76.33,379
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3632,Corn,293.82,77
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3643,Lady Finger,373.81,400
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3669,Turnip,464.14,231
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3737,Cluster Beans,215.88,183
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3758,Avarekai,270.79,22
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3771,Cauliflower,237.35,323
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3819,Cucumber,411.66,356
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3837,Bottle Gourd,21.87,4
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3889,Ginger,173.67,40
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3932,Coriander,464.88,107
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3984,Spinach,470.72,250
68,Vegetables,Velit dignissimos rem cumque sed aliquid.,3994,Yam,159.7,310
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3033,Frozen Kulfi,111.11,213
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3034,Frozen Cutlets,12.88,377
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3079,Frozen Peas,245.77,321
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3082,Frozen Butter,335.73,6
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3148,Frozen Tandoori,261.73,196
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3167,Frozen Nuggets,204.88,60
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3170,Frozen Mango,356.19,17
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3245,Frozen Pizza Base,377.09,94
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3290,Frozen Chicken,65.25,395
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3295,Frozen Roti,35.83,379
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3297,Frozen Cheese,27.04,199
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3362,Frozen Prawns,142.36,150
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3363,Frozen Garlic,424.04,386
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3396,Frozen Kachori,46.05,24
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3445,Frozen Idli,267.0,386
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3458,Frozen Fish,54.68,226
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3594,Frozen Momos,323.34,47
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3618,Frozen Berries,237.41,251
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3624,Frozen Dosa,202.27,99
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3647,Frozen Paneer,443.6,180
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3654,Frozen French Fries,363.12,44
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3703,Frozen Ice Cream,486.85,122
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3719,Frozen Waffles,100.92,196
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3731,Frozen Corn,346.93,314
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3779,Frozen Herbs,476.03,350
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3796,Frozen Naan,458.15,76
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3866,Frozen Kebabs,413.16,114
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3880,Frozen Tikki,81.85,240
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3881,Frozen Paratha,229.67,117
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3898,Frozen Chapati,410.59,396
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3918,Frozen Spring Roll,132.11,190
69,Frozen Foods,Delectus adipisci sunt neque quos impedit.,3958,Frozen Fruits,96.94,104
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3066,Sona Masoori Rice,134.16,66
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3111,Lobia,410.34,247
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3132,Rajma,12.31,353
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3201,Bay Leaf,132.11,298
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3226,Fennel Seeds,40.28,325
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3241,Fenugreek,378.47,235
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3259,Moong Dal,157.44,37
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3269,Brown Rice,256.9,361
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3270,Corn Flour,85.47,325
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3304,Sugar,107.12,186
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3311,Multigrain Flour,86.87,97
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3319,Wheat Flour,468.2,141
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3374,Besan,281.96,311
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3495,Poha,14.63,131
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3534,Kabuli Chana,469.65,386
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3550,Jaggery,240.31,110
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3571,Bajra Flour,445.98,356
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3606,Cumin Seeds,20.36,374
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3749,Black Urad,259.22,101
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3808,Black Pepper,16.39,311
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3830,Ragi Flour,133.77,299
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3834,Rice Flour,235.45,204
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3845,Salt,74.11,354
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3847,Mustard Seeds,460.95,307
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3853,Vermicelli,398.9,52
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3895,Chole,426.2,184
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3907,Rava,77.4,304
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3935,Urad Dal,270.14,399
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3939,Chana Dal,398.67,280
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3951,Cardamom,456.39,262
70,Grocery & Staples,Dolor a tenetur quam nesciunt.,3991,Basmati Rice,233.41,190
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3048,Bay Leaf,483.94,3
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3068,Sambhar Masala,301.42,381
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3091,Ajwain,126.93,75
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3101,Peri Peri Masala,343.89,152
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3102,Black Salt,470.81,312
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3129,Star Anise,15.03,121
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3213,Tandoori Masala,115.62,62
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3240,Garlic Powder,354.26,340
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3244,Amchur Powder,384.02,192
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3258,Fish Masala,385.5,255
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3268,Cardamom,95.78,113
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3283,Curry Leaves,72.08,386
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3292,Biryani Masala,243.85,109
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3382,Pav Bhaji Masala,118.55,128
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3417,Chole Masala,348.64,156
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3432,Hing,145.45,56
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3473,Turmeric Powder,356.85,97
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3547,Pizza Seasoning,268.19,251
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3554,Chili Flakes,156.13,138
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3572,Cumin Powder,424.26,359
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3623,Dry Ginger,475.27,350
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3699,Coriander Powder,142.43,206
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3727,Garam Masala,365.19,183
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3754,Red Chili Powder,199.03,293
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3777,Kasuri Methi,308.58,190
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3782,Pickle Masala,484.35,379
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3823,Oregano,289.76,45
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3827,White Pepper,122.42,104
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3841,Chat Masala,476.46,366
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3843,Meat Masala,450.35,247
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3850,Cloves,364.33,47
71,Spices & Masalas,Quae neque dicta magni explicabo ea.,3886,Mustard Seeds,394.86,86
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3054,Cheese Spread,295.1,225
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3062,Chutney,475.58,108
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3087,Protein Bar,458.1,48
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3099,Instant Tea,435.65,383
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3110,Tofu Cubes,31.64,1
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3145,Peanut Butter,81.35,240
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3149,Oats,358.59,170
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3168,Idli Mix,308.69,114
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3188,Coconut Chutney Mix,77.97,370
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3219,Hash Browns,384.12,114
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3229,Omelette Mix,369.27,77
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3230,Corn Flakes,117.3,210
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3253,Bagels,91.31,180
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3343,Ready Roti,245.3,154
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3370,Chocos,76.32,333
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3388,Ready Upma,432.05,78
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3421,Muesli,439.96,275
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3438,Breakfast Sausage,62.94,297
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3459,Eggs,379.5,258
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3508,Upma Mix,195.24,243
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3511,Wheat Dalia,114.11,375
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3559,Bread Rolls,87.52,253
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3586,Jam,102.79,241
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3589,Boiled Eggs,389.94,62
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3635,Breakfast Cereal,53.26,312
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3697,Granola,269.98,372
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3732,Ragi Dosa Mix,302.59,234
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3748,Flavored Yogurt,496.04,112
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3831,Ready Dhokla Mix,431.27,67
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3846,Pita Bread,238.53,273
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3875,Dosa Mix,396.01,225
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3891,Instant Oats,400.48,255
72,Breakfast Items,Possimus nisi modi nulla maxime nulla minima.,3908,Porridge,443.67,207
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3029,Chocolate Coated Almonds,287.38,53
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3049,Walnuts,293.58,153
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3071,Prunes,331.75,117
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3134,Caramelized Nuts,58.44,12
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3161,Pine Nuts,372.56,399
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3203,Dry Figs,470.68,215
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3265,Trail Mix,211.51,35
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3276,Salted Cashews,141.3,303
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3298,Cashews,395.4,158
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3315,Almonds,86.08,78
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3320,Brazil Nuts,440.95,248
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3345,Pistachios,433.33,253
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3381,Fox Nuts,364.55,92
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3397,Apricots,74.76,72
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3448,Dry Fruit Bites,239.52,8
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3457,Honey Coated Nuts,488.34,113
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3488,Flax Seeds,208.87,397
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3507,Date Rolls,103.47,37
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3509,Macadamia,383.73,344
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3567,Dry Fruit Mix,157.41,187
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3575,Dry Fruit Laddu,455.84,200
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3677,Mixed Nuts,342.55,106
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3685,Spicy Nuts,393.01,299
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3714,Peanuts,345.32,52
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3783,Hazelnuts,121.01,377
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3788,Dry Anjeer,17.07,370
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3800,Roasted Almonds,98.23,377
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3806,Raisins,346.48,270
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3848,Dry Apple,334.17,169
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3852,Dry Kiwi,278.63,109
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3860,Energy Mix,454.03,296
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3882,Dry Mango,58.41,377
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3900,Sesame Seeds,228.02,134
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3925,Sunflower Seeds,431.09,351
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,3943,Chia Seeds,387.33,160
73,Dry Fruits & Nuts,Harum tempore tempora architecto debitis.,4000,Dry Orange,118.01,246
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3057,Sesame Oil,455.63,361
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3097,Palm Oil,412.17,34
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3142,Pure Mustard Oil,271.9,379
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3195,Organic Ghee,465.41,98
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3349,Groundnut Oil,333.35,238
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3350,Flaxseed Oil,196.97,17
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3366,Rice Oil,380.25,397
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3428,Sunflower Oil,406.18,221
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3441,Mustard Oil,419.37,182
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3456,Groundnut Cold Pressed,279.75,92
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3471,Buffalo Ghee,252.92,30
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3481,Pure Coconut Oil,54.82,162
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3497,Olive Oil,69.61,245
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3645,Cooking Spray,78.94,281
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3649,Soybean Oil,174.67,73
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3683,Cold Pressed Oil,29.98,360
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3689,Refined Oil,45.81,400
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3711,Cow Ghee,242.75,133
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3725,Avocado Oil,396.95,338
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3741,Neem Oil,455.36,374
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3757,Gingelly Oil,401.45,282
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3759,Vegetable Oil,265.14,215
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3764,Ghee,340.42,82
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3766,Toasted Sesame Oil,292.57,125
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3776,A2 Ghee,116.88,80
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3786,Safflower Oil,227.15,294
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3812,Herbal Oil,486.56,331
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3842,Coconut Oil,364.16,275
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3857,Desi Ghee,174.68,24
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3961,Corn Oil,309.82,263
74,Oils & Ghee,Veniam perferendis nihil consequuntur soluta.,3999,Extra Virgin Oil,344.11,100
75,Pickles & Chutneys,Eos officiis quaerat enim.,3005,Amla Pickle,277.74,192
75,Pickles & Chutneys,Eos officiis quaerat enim.,3081,Peanut Chutney,419.96,186
75,Pickles & Chutneys,Eos officiis quaerat enim.,3100,Carrot Pickle,370.83,192
75,Pickles & Chutneys,Eos officiis quaerat enim.,3104,Tomato Chutney,111.69,205
75,Pickles & Chutneys,Eos officiis quaerat enim.,3106,Stuffed Pickle,130.43,100
75,Pickles & Chutneys,Eos officiis quaerat enim.,3147,Curry Leaf Chutney,324.56,120
75,Pickles & Chutneys,Eos officiis quaerat enim.,3169,Sesame Chutney,230.92,283
75,Pickles & Chutneys,Eos officiis quaerat enim.,3193,Mango Chutney,484.42,89
75,Pickles & Chutneys,Eos officiis quaerat enim.,3206,Mint Chutney,40.93,259
75,Pickles & Chutneys,Eos officiis quaerat enim.,3251,Gujarati Pickle,427.19,293
75,Pickles & Chutneys,Eos officiis quaerat enim.,3271,Tomato Pickle,197.57,295
75,Pickles & Chutneys,Eos officiis quaerat enim.,3293,Ready Mix Chutney,295.56,340
75,Pickles & Chutneys,Eos officiis quaerat enim.,3301,Onion Chutney,101.89,62
75,Pickles & Chutneys,Eos officiis quaerat enim.,3303,Home Style Pickle,162.41,190
75,Pickles & Chutneys,Eos officiis quaerat enim.,3316,Pickle in Vinegar,110.41,174
75,Pickles & Chutneys,Eos officiis quaerat enim.,3330,Garlic Pickle,121.49,249
75,Pickles & Chutneys,Eos officiis quaerat enim.,3454,Coconut Chutney,144.8,237
75,Pickles & Chutneys,Eos officiis quaerat enim.,3460,Punjabi Pickle,295.54,228
75,Pickles & Chutneys,Eos officiis quaerat enim.,3485,Sweet Mango Pickle,33.23,87
75,Pickles & Chutneys,Eos officiis quaerat enim.,3496,Chili Garlic Chutney,396.12,158
75,Pickles & Chutneys,Eos officiis quaerat enim.,3499,Coriander Chutney,248.2,260
75,Pickles & Chutneys,Eos officiis quaerat enim.,3506,Garlic Chutney,144.08,393
75,Pickles & Chutneys,Eos officiis quaerat enim.,3527,Onion Pickle,64.95,51
75,Pickles & Chutneys,Eos officiis quaerat enim.,3582,Red Chili Pickle,416.0,84
75,Pickles & Chutneys,Eos officiis quaerat enim.,3612,Dry Chutney Powder,264.72,223
75,Pickles & Chutneys,Eos officiis quaerat enim.,3660,Ker Sangri Pickle,24.18,142
75,Pickles & Chutneys,Eos officiis quaerat enim.,3673,Pickle in Oil,95.16,374
75,Pickles & Chutneys,Eos officiis quaerat enim.,3707,Chundo,133.55,338
75,Pickles & Chutneys,Eos officiis quaerat enim.,3721,Lemon Pickle,180.08,324
75,Pickles & Chutneys,Eos officiis quaerat enim.,3753,Mixed Pickle,122.1,177
75,Pickles & Chutneys,Eos officiis quaerat enim.,3767,Spicy Pickle,157.71,59
75,Pickles & Chutneys,Eos officiis quaerat enim.,3772,Lime Chutney,498.22,295
75,Pickles & Chutneys,Eos officiis quaerat enim.,3789,Thokku,400.41,40
75,Pickles & Chutneys,Eos officiis quaerat enim.,3854,Date Chutney,478.36,198
75,Pickles & Chutneys,Eos officiis quaerat enim.,3856,Khatti Meethi Chutney,208.59,237
75,Pickles & Chutneys,Eos officiis quaerat enim.,3872,Mango Pickle,295.49,85
76,Instant Foods,Doloribus rem soluta magnam labore.,3030,Frozen Lasagna,240.38,392
76,Instant Foods,Doloribus rem soluta magnam labore.,3045,Ready Poha,232.85,318
76,Instant Foods,Doloribus rem soluta magnam labore.,3067,Instant Soup,209.29,254
76,Instant Foods,Doloribus rem soluta magnam labore.,3072,Ready Mix Rasam,330.38,282
76,Instant Foods,Doloribus rem soluta magnam labore.,3077,Ready Dosa,374.61,276
76,Instant Foods,Doloribus rem soluta magnam labore.,3080,Cup Noodles,355.14,7
76,Instant Foods,Doloribus rem soluta magnam labore.,3093,Instant Pasta,276.71,125
76,Instant Foods,Doloribus rem soluta magnam labore.,3094,Instant Pancake,330.16,362
76,Instant Foods,Doloribus rem soluta magnam labore.,3223,Ready Fried Rice,177.58,208
76,Instant Foods,Doloribus rem soluta magnam labore.,3309,Noodle Masala,335.93,130
76,Instant Foods,Doloribus rem soluta magnam labore.,3324,Instant Idli,321.23,54
76,Instant Foods,Doloribus rem soluta magnam labore.,3327,Ready Pasta,12.79,314
76,Instant Foods,Doloribus rem soluta magnam labore.,3329,Spaghetti,93.3,121
76,Instant Foods,Doloribus rem soluta magnam labore.,3331,Instant Noodles,362.65,80
76,Instant Foods,Doloribus rem soluta magnam labore.,3364,Khaman Mix,42.6,27
76,Instant Foods,Doloribus rem soluta magnam labore.,3369,Ready Roti,319.93,245
76,Instant Foods,Doloribus rem soluta magnam labore.,3403,Ready Curry,283.25,227
76,Instant Foods,Doloribus rem soluta magnam labore.,3406,Instant Kheer,326.7,345
76,Instant Foods,Doloribus rem soluta magnam labore.,3424,Biryani Mix,473.27,203
76,Instant Foods,Doloribus rem soluta magnam labore.,3493,Pulao Mix,89.58,200
76,Instant Foods,Doloribus rem soluta magnam labore.,3611,Instant Dal,325.15,357
76,Instant Foods,Doloribus rem soluta magnam labore.,3613,Ready Mix Sambar,24.94,92
76,Instant Foods,Doloribus rem soluta magnam labore.,3639,Muffin Mix,464.78,174
76,Instant Foods,Doloribus rem soluta magnam labore.,3678,Macaroni,92.36,297
76,Instant Foods,Doloribus rem soluta magnam labore.,3698,Tomato Soup,358.97,348
76,Instant Foods,Doloribus rem soluta magnam labore.,3705,Pasta Sauce,158.21,228
76,Instant Foods,Doloribus rem soluta magnam labore.,3745,Ready Pizza,11.54,349
76,Instant Foods,Doloribus rem soluta magnam labore.,3811,Pizza Sauce,432.42,273
76,Instant Foods,Doloribus rem soluta magnam labore.,3874,Ready Mix Pav Bhaji,196.45,17
76,Instant Foods,Doloribus rem soluta magnam labore.,3887,Oats Noodles,323.72,96
76,Instant Foods,Doloribus rem soluta magnam labore.,3896,Ready Mix Cake,119.33,132
76,Instant Foods,Doloribus rem soluta magnam labore.,3924,Frozen Biryani,42.28,174
76,Instant Foods,Doloribus rem soluta magnam labore.,3977,Ready Mix Halwa,46.84,115
77,Baby Care,Commodi numquam earum distinctio soluta possimus.,3027,Baby Blanket,28.68,222
77,Baby Care,Commodi numquam earum distinctio soluta possimus.,3115,Baby Powder,326.78,221
77,Baby Care,Commodi numquam earum distinctio soluta possimus.,3157,Nappy Cream,335.03,387
