loyalty_id,customer_id,points,last_updated
1748,555,70,2025-08-06 14:52:26.639023
1749,164,568,2025-08-06 14:52:26.639038
1750,1662,754,2025-08-06 14:52:26.639053
1751,2202,321,2025-08-06 14:52:26.639068
1752,1913,44,2025-08-06 14:52:26.639083
1753,2544,858,2025-08-06 14:52:26.639098
1754,2996,957,2025-08-06 14:52:26.639113
1755,2863,231,2025-08-06 14:52:26.639128
1756,1029,86,2025-08-06 14:52:26.639143
1757,2665,70,2025-08-06 14:52:26.639159
1758,1186,594,2025-08-06 14:52:26.639174
1759,1350,565,2025-08-06 14:52:26.639190
1760,1317,458,2025-08-06 14:52:26.639206
1761,2122,329,2025-08-06 14:52:26.639221
1762,2518,936,2025-08-06 14:52:26.639379
1763,676,75,2025-08-06 14:52:26.639395
1764,2723,585,2025-08-06 14:52:26.639410
1765,1030,732,2025-08-06 14:52:26.639426
1766,378,343,2025-08-06 14:52:26.639442
1767,2531,331,2025-08-06 14:52:26.639457
1768,531,831,2025-08-06 14:52:26.639472
1769,41,177,2025-08-06 14:52:26.639488
1770,475,873,2025-08-06 14:52:26.639504
1771,478,801,2025-08-06 14:52:26.639520
1772,770,18,2025-08-06 14:52:26.639535
1773,2222,534,2025-08-06 14:52:26.639550
1774,1328,687,2025-08-06 14:52:26.639568
1775,563,591,2025-08-06 14:52:26.639584
1776,1022,2,2025-08-06 14:52:26.639599
1777,2951,74,2025-08-06 14:52:26.639614
1778,350,896,2025-08-06 14:52:26.639629
1779,1598,445,2025-08-06 14:52:26.639644
1780,1359,622,2025-08-06 14:52:26.639659
1781,1539,336,2025-08-06 14:52:26.639674
1782,397,714,2025-08-06 14:52:26.639689
1783,689,520,2025-08-06 14:52:26.639704
1784,165,332,2025-08-06 14:52:26.639719
1785,1354,336,2025-08-06 14:52:26.639734
1786,2609,274,2025-08-06 14:52:26.639749
1787,2251,363,2025-08-06 14:52:26.639764
1788,202,813,2025-08-06 14:52:26.639779
1789,1612,558,2025-08-06 14:52:26.639795
1790,1033,945,2025-08-06 14:52:26.639814
1791,805,529,2025-08-06 14:52:26.639830
1792,1452,271,2025-08-06 14:52:26.639845
1793,30,777,2025-08-06 14:52:26.639860
1794,303,107,2025-08-06 14:52:26.639875
1795,1265,493,2025-08-06 14:52:26.639890
1796,1261,853,2025-08-06 14:52:26.639906
1797,218,393,2025-08-06 14:52:26.639921
1798,1023,167,2025-08-06 14:52:26.639936
1799,883,239,2025-08-06 14:52:26.639952
1800,820,346,2025-08-06 14:52:26.639967
1801,106,470,2025-08-06 14:52:26.639982
1802,416,61,2025-08-06 14:52:26.639997
1803,2930,262,2025-08-06 14:52:26.640012
1804,2590,74,2025-08-06 14:52:26.640027
1805,1181,284,2025-08-06 14:52:26.640043
1806,1339,181,2025-08-06 14:52:26.640058
1807,1726,870,2025-08-06 14:52:26.640073
1808,806,942,2025-08-06 14:52:26.640087
1809,768,463,2025-08-06 14:52:26.640103
1810,1232,985,2025-08-06 14:52:26.640118
1811,1200,244,2025-08-06 14:52:26.640133
1812,1524,935,2025-08-06 14:52:26.640148
1813,2769,976,2025-08-06 14:52:26.640163
1814,1821,616,2025-08-06 14:52:26.640179
1815,2878,876,2025-08-06 14:52:26.640194
1816,1620,634,2025-08-06 14:52:26.640209
1817,1656,40,2025-08-06 14:52:26.640225
1818,2964,576,2025-08-06 14:52:26.640240
1819,2057,213,2025-08-06 14:52:26.640256
1820,2212,602,2025-08-06 14:52:26.640271
1821,2210,721,2025-08-06 14:52:26.640286
1822,383,247,2025-08-06 14:52:26.640302
1823,2932,279,2025-08-06 14:52:26.640317
1824,1891,20,2025-08-06 14:52:26.640332
1825,1802,608,2025-08-06 14:52:26.640347
1826,2470,304,2025-08-06 14:52:26.640362
1827,1711,82,2025-08-06 14:52:26.640377
1828,1227,364,2025-08-06 14:52:26.640392
1829,1663,81,2025-08-06 14:52:26.640407
1830,251,344,2025-08-06 14:52:26.640422
1831,730,440,2025-08-06 14:52:26.640437
1832,2516,999,2025-08-06 14:52:26.640452
1833,2834,569,2025-08-06 14:52:26.640467
1834,974,808,2025-08-06 14:52:26.640482
1835,347,109,2025-08-06 14:52:26.640497
1836,2632,273,2025-08-06 14:52:26.640511
1837,273,872,2025-08-06 14:52:26.640527
1838,2849,308,2025-08-06 14:52:26.640543
1839,266,358,2025-08-06 14:52:26.640561
1840,173,475,2025-08-06 14:52:26.640577
1841,1963,368,2025-08-06 14:52:26.640592
1842,48,986,2025-08-06 14:52:26.640607
1843,155,778,2025-08-06 14:52:26.640622
1844,2963,205,2025-08-06 14:52:26.640637
1845,2701,703,2025-08-06 14:52:26.640652
1846,453,590,2025-08-06 14:52:26.640667
1847,1790,444,2025-08-06 14:52:26.640682
1848,2853,271,2025-08-06 14:52:26.640697
1849,2513,757,2025-08-06 14:52:26.640712
1850,429,622,2025-08-06 14:52:26.640727
1851,1545,562,2025-08-06 14:52:26.640742
1852,1546,936,2025-08-06 14:52:26.640756
1853,1510,848,2025-08-06 14:52:26.640771
1854,1965,123,2025-08-06 14:52:26.640786
1855,773,201,2025-08-06 14:52:26.640801
1856,2386,219,2025-08-06 14:52:26.640816
1857,1728,454,2025-08-06 14:52:26.640831
1858,2992,772,2025-08-06 14:52:26.640846
1859,1146,1000,2025-08-06 14:52:26.640861
1860,1425,317,2025-08-06 14:52:26.640876
1861,137,617,2025-08-06 14:52:26.640891
1862,1988,693,2025-08-06 14:52:26.640905
1863,1434,343,2025-08-06 14:52:26.640921
1864,1649,469,2025-08-06 14:52:26.640936
1865,2821,73,2025-08-06 14:52:26.640951
1866,31,716,2025-08-06 14:52:26.640967
1867,2577,563,2025-08-06 14:52:26.640982
1868,1658,453,2025-08-06 14:52:26.640997
1869,2623,92,2025-08-06 14:52:26.641016
1870,2450,381,2025-08-06 14:52:26.641038
1871,541,881,2025-08-06 14:52:26.641055
1872,745,134,2025-08-06 14:52:26.641080
1873,1066,526,2025-08-06 14:52:26.641156
1874,2939,28,2025-08-06 14:52:26.641205
1875,61,962,2025-08-06 14:52:26.641226
1876,2612,459,2025-08-06 14:52:26.641250
1877,6,435,2025-08-06 14:52:26.641271
1878,872,359,2025-08-06 14:52:26.641292
1879,1139,581,2025-08-06 14:52:26.641313
1880,614,262,2025-08-06 14:52:26.641333
1881,2225,340,2025-08-06 14:52:26.641354
1882,417,721,2025-08-06 14:52:26.641376
1883,486,310,2025-08-06 14:52:26.641398
1884,384,996,2025-08-06 14:52:26.641421
1885,2112,439,2025-08-06 14:52:26.641445
1886,604,552,2025-08-06 14:52:26.641468
1887,918,645,2025-08-06 14:52:26.641492
1888,1792,684,2025-08-06 14:52:26.641519
1889,1962,901,2025-08-06 14:52:26.641539
1890,2830,835,2025-08-06 14:52:26.641587
1891,569,3,2025-08-06 14:52:26.641679
1892,2106,762,2025-08-06 14:52:26.641711
1893,1364,195,2025-08-06 14:52:26.641733
1894,629,956,2025-08-06 14:52:26.641753
1895,2054,186,2025-08-06 14:52:26.641774
1896,2305,808,2025-08-06 14:52:26.641796
1897,2652,432,2025-08-06 14:52:26.641819
1898,2742,43,2025-08-06 14:52:26.641841
1899,1399,684,2025-08-06 14:52:26.641867
1900,1422,92,2025-08-06 14:52:26.641900
1901,2549,635,2025-08-06 14:52:26.641923
1902,1422,113,2025-08-06 14:52:26.641939
1903,1255,868,2025-08-06 14:52:26.641954
1904,1486,598,2025-08-06 14:52:26.641969
1905,875,540,2025-08-06 14:52:26.641985
1906,1341,712,2025-08-06 14:52:26.642000
1907,845,285,2025-08-06 14:52:26.642015
1908,1489,43,2025-08-06 14:52:26.642030
1909,1078,377,2025-08-06 14:52:26.642045
1910,481,724,2025-08-06 14:52:26.642061
1911,1860,841,2025-08-06 14:52:26.642076
1912,396,758,2025-08-06 14:52:26.642092
1913,2488,483,2025-08-06 14:52:26.642107
1914,1048,133,2025-08-06 14:52:26.642122
1915,472,112,2025-08-06 14:52:26.642138
1916,432,440,2025-08-06 14:52:26.642154
1917,643,18,2025-08-06 14:52:26.642170
1918,207,321,2025-08-06 14:52:26.642186
1919,473,947,2025-08-06 14:52:26.642201
1920,1744,639,2025-08-06 14:52:26.642217
1921,1300,446,2025-08-06 14:52:26.642233
1922,2856,687,2025-08-06 14:52:26.642248
1923,1559,902,2025-08-06 14:52:26.642266
1924,2429,760,2025-08-06 14:52:26.642283
1925,2861,456,2025-08-06 14:52:26.642298
1926,2220,751,2025-08-06 14:52:26.642314
1927,220,12,2025-08-06 14:52:26.642338
1928,823,59,2025-08-06 14:52:26.642370
1929,1551,583,2025-08-06 14:52:26.642391
1930,1248,53,2025-08-06 14:52:26.642407
1931,952,416,2025-08-06 14:52:26.642422
1932,660,65,2025-08-06 14:52:26.642438
1933,459,108,2025-08-06 14:52:26.642453
1934,2167,971,2025-08-06 14:52:26.642468
1935,116,756,2025-08-06 14:52:26.642483
1936,616,966,2025-08-06 14:52:26.642499
1937,2742,907,2025-08-06 14:52:26.642514
1938,2709,914,2025-08-06 14:52:26.642529
1939,374,114,2025-08-06 14:52:26.642545
1940,2259,200,2025-08-06 14:52:26.642581
1941,2453,16,2025-08-06 14:52:26.642599
1942,813,500,2025-08-06 14:52:26.642609
1943,1509,94,2025-08-06 14:52:26.642620
1944,1067,607,2025-08-06 14:52:26.642632
1945,257,431,2025-08-06 14:52:26.642642
1946,21,179,2025-08-06 14:52:26.642653
1947,36,213,2025-08-06 14:52:26.642664
1948,2399,264,2025-08-06 14:52:26.642674
1949,939,614,2025-08-06 14:52:26.642683
1950,1911,24,2025-08-06 14:52:26.642692
1951,354,749,2025-08-06 14:52:26.642702
1952,72,145,2025-08-06 14:52:26.642711
1953,2750,381,2025-08-06 14:52:26.642721
1954,2405,485,2025-08-06 14:52:26.642730
1955,2840,512,2025-08-06 14:52:26.642739
1956,620,277,2025-08-06 14:52:26.642748
1957,1340,119,2025-08-06 14:52:26.642758
1958,744,250,2025-08-06 14:52:26.642768
1959,87,852,2025-08-06 14:52:26.642777
1960,2914,578,2025-08-06 14:52:26.642787
1961,2763,687,2025-08-06 14:52:26.642796
1962,1751,425,2025-08-06 14:52:26.642806
1963,2495,299,2025-08-06 14:52:26.642815
1964,2701,12,2025-08-06 14:52:26.642824
1965,533,11,2025-08-06 14:52:26.642833
1966,2041,12,2025-08-06 14:52:26.642842
1967,2541,785,2025-08-06 14:52:26.642851
1968,2865,788,2025-08-06 14:52:26.642860
1969,595,535,2025-08-06 14:52:26.642869
1970,2962,27,2025-08-06 14:52:26.642879
1971,72,966,2025-08-06 14:52:26.642888
1972,103,584,2025-08-06 14:52:26.642898
1973,125,941,2025-08-06 14:52:26.642907
1974,2959,463,2025-08-06 14:52:26.642916
1975,1918,426,2025-08-06 14:52:26.642926
1976,1225,586,2025-08-06 14:52:26.642935
1977,2044,695,2025-08-06 14:52:26.642945
1978,2862,383,2025-08-06 14:52:26.642954
1979,201,693,2025-08-06 14:52:26.642964
1980,855,756,2025-08-06 14:52:26.642973
1981,280,674,2025-08-06 14:52:26.642982
1982,1276,475,2025-08-06 14:52:26.642992
1983,1091,499,2025-08-06 14:52:26.643001
1984,1521,822,2025-08-06 14:52:26.643010
1985,1050,6,2025-08-06 14:52:26.643019
1986,2498,957,2025-08-06 14:52:26.643029
1987,2260,628,2025-08-06 14:52:26.643038
1988,369,130,2025-08-06 14:52:26.643048
1989,1342,107,2025-08-06 14:52:26.643057
1990,26,596,2025-08-06 14:52:26.643066
1991,2877,683,2025-08-06 14:52:26.643075
1992,1203,691,2025-08-06 14:52:26.643084
1993,2000,381,2025-08-06 14:52:26.643094
1994,894,673,2025-08-06 14:52:26.643103
1995,678,475,2025-08-06 14:52:26.643112
1996,1112,18,2025-08-06 14:52:26.643121
1997,2395,690,2025-08-06 14:52:26.643131
1998,2614,121,2025-08-06 14:52:26.643140
1999,1729,357,2025-08-06 14:52:26.643149
2000,2677,725,2025-08-06 14:52:26.643158
2001,1438,758,2025-08-06 14:52:26.643168
2002,654,731,2025-08-06 14:52:26.643177
2003,1124,265,2025-08-06 14:52:26.643187
2004,1318,333,2025-08-06 14:52:26.643196
2005,525,191,2025-08-06 14:52:26.643206
2006,2417,125,2025-08-06 14:52:26.643216
2007,1999,415,2025-08-06 14:52:26.643225
2008,2356,677,2025-08-06 14:52:26.643235
2009,2873,925,2025-08-06 14:52:26.643245
2010,2390,709,2025-08-06 14:52:26.643254
2011,2260,568,2025-08-06 14:52:26.643263
2012,233,831,2025-08-06 14:52:26.643447
2013,137,964,2025-08-06 14:52:26.643458
2014,1031,621,2025-08-06 14:52:26.643468
2015,246,989,2025-08-06 14:52:26.643477
2016,2846,75,2025-08-06 14:52:26.643486
2017,307,281,2025-08-06 14:52:26.643496
2018,244,669,2025-08-06 14:52:26.643513
2019,2420,781,2025-08-06 14:52:26.643523
2020,2468,292,2025-08-06 14:52:26.643532
2021,411,753,2025-08-06 14:52:26.643542
2022,344,481,2025-08-06 14:52:26.643551
2023,1740,697,2025-08-06 14:52:26.643560
2024,2726,588,2025-08-06 14:52:26.643569
2025,1828,117,2025-08-06 14:52:26.643578
2026,2405,707,2025-08-06 14:52:26.643587
2027,2088,644,2025-08-06 14:52:26.643597
2028,2470,815,2025-08-06 14:52:26.643606
2029,2871,259,2025-08-06 14:52:26.643615
2030,1909,128,2025-08-06 14:52:26.643624
2031,488,986,2025-08-06 14:52:26.643633
2032,350,945,2025-08-06 14:52:26.643642
2033,669,275,2025-08-06 14:52:26.643652
2034,2829,419,2025-08-06 14:52:26.643663
2035,803,282,2025-08-06 14:52:26.643672
2036,2628,229,2025-08-06 14:52:26.643681
2037,1820,130,2025-08-06 14:52:26.643691
2038,78,224,2025-08-06 14:52:26.643701
2039,1901,346,2025-08-06 14:52:26.643710
2040,1692,565,2025-08-06 14:52:26.643719
2041,1522,442,2025-08-06 14:52:26.643728
2042,803,134,2025-08-06 14:52:26.643737
2043,60,831,2025-08-06 14:52:26.643746
2044,999,882,2025-08-06 14:52:26.643755
2045,1494,735,2025-08-06 14:52:26.643764
2046,491,422,2025-08-06 14:52:26.643773
2047,584,760,2025-08-06 14:52:26.643782
2048,1349,543,2025-08-06 14:52:26.643791
2049,1333,782,2025-08-06 14:52:26.643801
2050,2049,165,2025-08-06 14:52:26.643810
2051,799,814,2025-08-06 14:52:26.643819
2052,2002,212,2025-08-06 14:52:26.643828
2053,2744,708,2025-08-06 14:52:26.643837
2054,1801,142,2025-08-06 14:52:26.643846
2055,1752,85,2025-08-06 14:52:26.643856
2056,2405,413,2025-08-06 14:52:26.643865
2057,1971,732,2025-08-06 14:52:26.643874
2058,483,248,2025-08-06 14:52:26.643882
2059,990,141,2025-08-06 14:52:26.643891
2060,45,36,2025-08-06 14:52:26.643900
2061,136,571,2025-08-06 14:52:26.643909
2062,955,648,2025-08-06 14:52:26.643918
2063,1714,588,2025-08-06 14:52:26.643928
2064,444,494,2025-08-06 14:52:26.643938
2065,322,874,2025-08-06 14:52:26.643947
2066,572,941,2025-08-06 14:52:26.643956
2067,999,117,2025-08-06 14:52:26.643966
2068,1297,119,2025-08-06 14:52:26.643975
2069,675,497,2025-08-06 14:52:26.643985
2070,1989,708,2025-08-06 14:52:26.643994
2071,1994,255,2025-08-06 14:52:26.644003
2072,1554,860,2025-08-06 14:52:26.644012
2073,1348,760,2025-08-06 14:52:26.644021
2074,43,495,2025-08-06 14:52:26.644030
2075,2312,199,2025-08-06 14:52:26.644039
2076,1994,214,2025-08-06 14:52:26.644049
2077,753,607,2025-08-06 14:52:26.644058
2078,1588,991,2025-08-06 14:52:26.644067
2079,1539,193,2025-08-06 14:52:26.644076
2080,1984,40,2025-08-06 14:52:26.644085
2081,27,238,2025-08-06 14:52:26.644094
2082,504,617,2025-08-06 14:52:26.644103
2083,2620,144,2025-08-06 14:52:26.644112
2084,1922,411,2025-08-06 14:52:26.644121
2085,604,209,2025-08-06 14:52:26.644130
2086,944,475,2025-08-06 14:52:26.644139
2087,2024,906,2025-08-06 14:52:26.644148
2088,406,548,2025-08-06 14:52:26.644157
2089,2427,34,2025-08-06 14:52:26.644166
2090,2413,208,2025-08-06 14:52:26.644176
2091,366,804,2025-08-06 14:52:26.644185
2092,495,298,2025-08-06 14:52:26.644195
2093,2109,182,2025-08-06 14:52:26.644204
2094,457,518,2025-08-06 14:52:26.644213
2095,1310,186,2025-08-06 14:52:26.644222
2096,57,749,2025-08-06 14:52:26.644231
2097,2788,677,2025-08-06 14:52:26.644241
2098,2286,243,2025-08-06 14:52:26.644251
2099,120,638,2025-08-06 14:52:26.644260
2100,1106,109,2025-08-06 14:52:26.644269
2101,2849,422,2025-08-06 14:52:26.644278
2102,254,552,2025-08-06 14:52:26.644288
2103,1461,870,2025-08-06 14:52:26.644297
2104,2556,447,2025-08-06 14:52:26.644306
2105,1274,777,2025-08-06 14:52:26.644315
2106,1774,618,2025-08-06 14:52:26.644325
2107,2799,875,2025-08-06 14:52:26.644334
2108,786,946,2025-08-06 14:52:26.644342
2109,2336,981,2025-08-06 14:52:26.644352
2110,696,889,2025-08-06 14:52:26.644361
2111,1405,705,2025-08-06 14:52:26.644370
2112,850,780,2025-08-06 14:52:26.644379
2113,1651,774,2025-08-06 14:52:26.644389
2114,1475,484,2025-08-06 14:52:26.644398
2115,2920,292,2025-08-06 14:52:26.644408
2116,2077,714,2025-08-06 14:52:26.644417
2117,1252,711,2025-08-06 14:52:26.644426
2118,1369,896,2025-08-06 14:52:26.644435
2119,20,248,2025-08-06 14:52:26.644444
2120,220,136,2025-08-06 14:52:26.644453
2121,1100,345,2025-08-06 14:52:26.644463
2122,1133,769,2025-08-06 14:52:26.644472
2123,2450,490,2025-08-06 14:52:26.644481
2124,423,57,2025-08-06 14:52:26.644491
2125,2995,486,2025-08-06 14:52:26.644500
2126,503,839,2025-08-06 14:52:26.644509
2127,176,569,2025-08-06 14:52:26.644519
2128,1577,36,2025-08-06 14:52:26.644528
2129,1916,474,2025-08-06 14:52:26.644537
2130,656,62,2025-08-06 14:52:26.644546
2131,2665,3,2025-08-06 14:52:26.644555
2132,846,157,2025-08-06 14:52:26.644564
2133,2386,375,2025-08-06 14:52:26.644573
2134,1846,432,2025-08-06 14:52:26.644582
2135,1580,566,2025-08-06 14:52:26.644592
2136,345,326,2025-08-06 14:52:26.644601
2137,2543,247,2025-08-06 14:52:26.644610
2138,1560,44,2025-08-06 14:52:26.644618
2139,1379,768,2025-08-06 14:52:26.644628
2140,319,514,2025-08-06 14:52:26.644637
2141,2888,85,2025-08-06 14:52:26.644647
2142,32,781,2025-08-06 14:52:26.644657
2143,2048,542,2025-08-06 14:52:26.644667
2144,890,903,2025-08-06 14:52:26.644676
2145,1480,848,2025-08-06 14:52:26.644684
2146,2013,808,2025-08-06 14:52:26.644693
2147,1184,9,2025-08-06 14:52:26.644703
2148,1800,159,2025-08-06 14:52:26.644712
2149,2136,193,2025-08-06 14:52:26.644721
2150,2231,952,2025-08-06 14:52:26.644730
2151,1681,612,2025-08-06 14:52:26.644739
2152,2812,211,2025-08-06 14:52:26.644747
2153,931,872,2025-08-06 14:52:26.644756
2154,2326,210,2025-08-06 14:52:26.644765
2155,2249,892,2025-08-06 14:52:26.644774
2156,1228,120,2025-08-06 14:52:26.644783
2157,145,640,2025-08-06 14:52:26.644792
2158,2123,853,2025-08-06 14:52:26.644802
2159,1836,340,2025-08-06 14:52:26.644811
2160,1118,812,2025-08-06 14:52:26.644820
2161,69,813,2025-08-06 14:52:26.644829
2162,1668,549,2025-08-06 14:52:26.644838
2163,1387,416,2025-08-06 14:52:26.644847
2164,2557,960,2025-08-06 14:52:26.644856
2165,2625,463,2025-08-06 14:52:26.644866
2166,513,926,2025-08-06 14:52:26.644875
2167,15,369,2025-08-06 14:52:26.644884
2168,1239,708,2025-08-06 14:52:26.644894
2169,30,389,2025-08-06 14:52:26.644903
2170,1300,490,2025-08-06 14:52:26.644912
2171,2633,867,2025-08-06 14:52:26.644921
2172,2593,893,2025-08-06 14:52:26.644931
2173,953,890,2025-08-06 14:52:26.644940
2174,2046,321,2025-08-06 14:52:26.644949
2175,1844,271,2025-08-06 14:52:26.644958
2176,2467,879,2025-08-06 14:52:26.644967
2177,2760,259,2025-08-06 14:52:26.644977
2178,1954,355,2025-08-06 14:52:26.644986
2179,1964,745,2025-08-06 14:52:26.644995
2180,1244,450,2025-08-06 14:52:26.645004
2181,547,884,2025-08-06 14:52:26.645012
2182,2041,864,2025-08-06 14:52:26.645021
2183,1152,691,2025-08-06 14:52:26.645030
2184,1658,852,2025-08-06 14:52:26.645040
2185,844,744,2025-08-06 14:52:26.645049
2186,2739,960,2025-08-06 14:52:26.645058
2187,1300,125,2025-08-06 14:52:26.645067
2188,44,25,2025-08-06 14:52:26.645077
2189,2202,640,2025-08-06 14:52:26.645086
2190,1383,70,2025-08-06 14:52:26.645095
2191,2389,44,2025-08-06 14:52:26.645104
2192,235,64,2025-08-06 14:52:26.645113
2193,1133,296,2025-08-06 14:52:26.645122
2194,1528,58,2025-08-06 14:52:26.645131
2195,1404,482,2025-08-06 14:52:26.645140
2196,2649,446,2025-08-06 14:52:26.645149
2197,2979,738,2025-08-06 14:52:26.645157
2198,2034,3,2025-08-06 14:52:26.645166
2199,2808,963,2025-08-06 14:52:26.645175
2200,140,956,2025-08-06 14:52:26.645184
2201,1842,378,2025-08-06 14:52:26.645193
2202,2183,184,2025-08-06 14:52:26.645202
2203,2789,738,2025-08-06 14:52:26.645211
2204,1984,458,2025-08-06 14:52:26.645220
2205,2846,182,2025-08-06 14:52:26.645229
2206,194,736,2025-08-06 14:52:26.645237
2207,775,467,2025-08-06 14:52:26.645247
2208,2932,268,2025-08-06 14:52:26.645256
2209,1727,702,2025-08-06 14:52:26.645264
2210,1540,403,2025-08-06 14:52:26.645273
2211,826,560,2025-08-06 14:52:26.645282
2212,2370,315,2025-08-06 14:52:26.645290
2213,1552,826,2025-08-06 14:52:26.645299
2214,1232,224,2025-08-06 14:52:26.645308
2215,1813,705,2025-08-06 14:52:26.645317
2216,2942,953,2025-08-06 14:52:26.645326
2217,2521,960,2025-08-06 14:52:26.645335
2218,2710,192,2025-08-06 14:52:26.645344
2219,512,332,2025-08-06 14:52:26.645353
2220,384,689,2025-08-06 14:52:26.645362
2221,369,960,2025-08-06 14:52:26.645371
2222,1165,806,2025-08-06 14:52:26.645379
2223,513,258,2025-08-06 14:52:26.645388
2224,2134,833,2025-08-06 14:52:26.645397
2225,1466,507,2025-08-06 14:52:26.645407
2226,229,426,2025-08-06 14:52:26.645416
2227,1135,335,2025-08-06 14:52:26.645426
2228,2741,981,2025-08-06 14:52:26.645434
2229,2460,792,2025-08-06 14:52:26.645444
2230,2990,256,2025-08-06 14:52:26.645453
2231,2725,655,2025-08-06 14:52:26.645462
2232,74,347,2025-08-06 14:52:26.645471
2233,2328,643,2025-08-06 14:52:26.645480
2234,827,318,2025-08-06 14:52:26.645490
2235,2752,881,2025-08-06 14:52:26.645499
2236,618,663,2025-08-06 14:52:26.645508
2237,2293,600,2025-08-06 14:52:26.645517
2238,2462,989,2025-08-06 14:52:26.645527
2239,2906,837,2025-08-06 14:52:26.645536
2240,1869,891,2025-08-06 14:52:26.645545
2241,1494,139,2025-08-06 14:52:26.645554
2242,1488,393,2025-08-06 14:52:26.645564
2243,2269,449,2025-08-06 14:52:26.645573
2244,104,599,2025-08-06 14:52:26.645581
2245,267,723,2025-08-06 14:52:26.645591
2246,530,814,2025-08-06 14:52:26.645600
2247,2270,965,2025-08-06 14:52:26.645609
2248,2218,383,2025-08-06 14:52:26.645618
2249,836,230,2025-08-06 14:52:26.645627
2250,1054,371,2025-08-06 14:52:26.645636
2251,1843,194,2025-08-06 14:52:26.645645
2252,1523,25,2025-08-06 14:52:26.645656
2253,2589,826,2025-08-06 14:52:26.645666
2254,156,807,2025-08-06 14:52:26.645675
2255,2727,216,2025-08-06 14:52:26.645684
2256,288,465,2025-08-06 14:52:26.645694
2257,2454,298,2025-08-06 14:52:26.645703
2258,2300,695,2025-08-06 14:52:26.645712
2259,2717,404,2025-08-06 14:52:26.645721
2260,1825,851,2025-08-06 14:52:26.645730
2261,45,745,2025-08-06 14:52:26.645739
2262,2136,630,2025-08-06 14:52:26.647667
2263,2866,412,2025-08-06 14:52:26.647687
2264,2776,484,2025-08-06 14:52:26.647697
2265,444,951,2025-08-06 14:52:26.647706
2266,2927,45,2025-08-06 14:52:26.647715
2267,1657,734,2025-08-06 14:52:26.647725
2268,2895,781,2025-08-06 14:52:26.647734
2269,587,835,2025-08-06 14:52:26.647743
2270,1045,491,2025-08-06 14:52:26.647752
2271,2865,789,2025-08-06 14:52:26.647761
2272,1999,389,2025-08-06 14:52:26.647770
2273,1684,851,2025-08-06 14:52:26.647779
2274,231,702,2025-08-06 14:52:26.647791
2275,1408,789,2025-08-06 14:52:26.647801
2276,1248,487,2025-08-06 14:52:26.647810
2277,1665,296,2025-08-06 14:52:26.647820
2278,1086,604,2025-08-06 14:52:26.647829
2279,286,761,2025-08-06 14:52:26.647837
2280,544,291,2025-08-06 14:52:26.647847
2281,2204,489,2025-08-06 14:52:26.647856
2282,2856,410,2025-08-06 14:52:26.647865
2283,885,76,2025-08-06 14:52:26.647874
2284,1621,608,2025-08-06 14:52:26.647884
2285,1831,879,2025-08-06 14:52:26.647893
2286,1958,443,2025-08-06 14:52:26.647902
2287,1024,990,2025-08-06 14:52:26.647912
2288,1763,296,2025-08-06 14:52:26.647921
2289,2437,159,2025-08-06 14:52:26.647930
2290,1549,592,2025-08-06 14:52:26.647940
2291,2644,250,2025-08-06 14:52:26.647949
2292,580,661,2025-08-06 14:52:26.647958
2293,1171,963,2025-08-06 14:52:26.647968
2294,12,545,2025-08-06 14:52:26.647977
2295,391,600,2025-08-06 14:52:26.647986
2296,2821,523,2025-08-06 14:52:26.647995
2297,2816,181,2025-08-06 14:52:26.648004
2298,2846,849,2025-08-06 14:52:26.648013
2299,2639,624,2025-08-06 14:52:26.648022
2300,2187,815,2025-08-06 14:52:26.648031
2301,188,329,2025-08-06 14:52:26.648040
2302,2974,526,2025-08-06 14:52:26.648049
2303,1464,41,2025-08-06 14:52:26.648058
2304,2379,920,2025-08-06 14:52:26.648067
2305,352,146,2025-08-06 14:52:26.648075
2306,627,534,2025-08-06 14:52:26.648084
2307,328,680,2025-08-06 14:52:26.648094
2308,2080,588,2025-08-06 14:52:26.648103
2309,2249,265,2025-08-06 14:52:26.648112
2310,484,692,2025-08-06 14:52:26.648121
2311,508,68,2025-08-06 14:52:26.648130
2312,427,563,2025-08-06 14:52:26.648139
2313,336,350,2025-08-06 14:52:26.648148
2314,749,741,2025-08-06 14:52:26.648158
2315,2514,72,2025-08-06 14:52:26.648167
2316,2539,792,2025-08-06 14:52:26.648177
2317,422,298,2025-08-06 14:52:26.648186
2318,1648,299,2025-08-06 14:52:26.648195
2319,2767,611,2025-08-06 14:52:26.648205
2320,2723,664,2025-08-06 14:52:26.648214
2321,1549,378,2025-08-06 14:52:26.648223
2322,408,40,2025-08-06 14:52:26.648232
2323,2424,674,2025-08-06 14:52:26.648241
2324,2362,399,2025-08-06 14:52:26.648251
2325,2581,993,2025-08-06 14:52:26.648260
2326,2235,220,2025-08-06 14:52:26.648269
2327,2373,817,2025-08-06 14:52:26.648278
2328,2139,272,2025-08-06 14:52:26.648287
2329,450,779,2025-08-06 14:52:26.648297
2330,370,921,2025-08-06 14:52:26.648306
2331,2793,978,2025-08-06 14:52:26.648315
2332,2475,193,2025-08-06 14:52:26.648324
2333,80,65,2025-08-06 14:52:26.648334
2334,1384,685,2025-08-06 14:52:26.648344
2335,1575,765,2025-08-06 14:52:26.648353
2336,2918,529,2025-08-06 14:52:26.648363
2337,440,816,2025-08-06 14:52:26.648372
2338,599,760,2025-08-06 14:52:26.648381
